Conner	 48697 41480 14819 88561 54117 40767 76987 85493 75704 34812 76987 68727 78992 62738 14819 20191 3965 35883 85485 33242 30383 66472 85493 3965 31889 88561 14819 88561 19682 54117 41480 34812 48697 61447 83572 85485 48697 15653 79472 48697 48212 85485 50641 66472 80844 69317 61447 35883 15653 49892 83572 48274 93937 25876 61447 80844 93937 74452 79126 54117 13379 8212 34812 97838 31889 33242 62738 31889 54576 48212 19682 3965 41480 48274 75704 88561
Conrad	 35944 98831 36201 36201 79087 60263 28867 40006 88649 6968 51969 52279 60263 41280 44941 6754 93133 93133 60263 78121 42250 51969 6968 52279 15890 52279 43627 32561 88649 79087 88481 88481 42250 88481 92934 88649 46564 42250 28867 23201 9927 44941 62679 40006 82004 9927 63192 11245 34462 44941 67745 40006 11245 88326 30203 42250 93133 56984 53676 6968 46564 16945 28867 35780 92934 64812 56984
Contreras	 54025 32353 20796 33261 21577 37776 64436 7800 36759 7800 37510 76064 64436 60215 36185 12872 60215 37510 60215 32353 27031 21577 59875 1878 97002 58689 11939 98759 64065 36759 36185 64065 8768 12527 20160 33261 56396 7800 54253 88589 8768 8768 52166 97002 67572 96129 75715 12872 88820 27031 60215 27031 2991 32353 77416 92956 75715 59875 98759 75715 98759 36185 98759 72453 41253 79059
Conway	 64405 99145 38620 22800 27276 15414 15414 601 83950 28805 10094 96142 96986 6428 13849 78992 12263 12263 27171 22469 12263 12263 12263 601 22469 29596 30112 89081 99438 22800 96986 64623 64084 57498 15414 10094 27004 83122 29649 15414 27004 38141 99145 77037 99438 27276 96142 64623 21597 35743 5613 39080 22800 20900 77037 21597 38620 21597 91854 77037 77016 91854 57498 30112 83122 12263 89081 42356 39080 20900 38620 5613 30112 27004 38620 78992 29596 83950 96689 83950 5613 29920
Cook	 67328 166 17504 64523 21980 81431 18421 15613 15613 64523 56009 19277 78904 67328 81431 66277 82375 63124 37176 86596 6781 82375 61129 19277 166 84687 17504 51807 6781 24912 95498 82375 51807 15613 23090 17080 82375 10517 68386 17504 17080 64546 86596 23090 64965 90358 24912 58167 84687 8897 96266 35842 86596 68386 10517 37176 86596 81476 58167 99365 84687 78904 15613 19277 37315 6781 54257
Cooke	 50427 6995 56217 31117 75485 38227 75496 8936 54099 86855 53894 75496 95981 86855 93262 4247 70113 56532 32188 43009 53894 79776 17542 95981 29664 81497 31117 42804 95981 38227 5152 5152 45313 76737 43356 6995 34617 31117 75485 29664 56217 68795 86855 75485 38227 51995 76737 5436 45313 32188 6257 43009 66923 43009 86713 95981 42804 68600 56347 54099
Cooley	 71940 50292 25132 32803 17817 60542 12874 27529 17817 58158 1868 44657 72940 14027 26246 27529 50292 33317 72524 68907 72940 68661 25047 71940 32803 67377 3421 4795 6205 6205 68517 61277 25047 44657 52549 17817 83108 14027 14027 69611 73648 25132 26246 99581 61277 27529 67601 3421 26246 67377 43346 83108 72524 58158 52549 49704 7536 68661 67377 60542 25047 17817 43346 17817 52549 40998 10272 99581 72524 6205
Cooper	 64725 93502 80002 30271 84427 96137 64725 54729 45876 22178 6125 33965 74608 41230 97001 85866 59472 83863 93502 16902 54729 16902 16902 73502 94041 6487 85866 6487 65599 22178 20021 8426 41206 27447 59472 6125 8576 80002 74608 83434 54729 65599 41206 94041 94041 37033 33965 6125 85548 82925 6487 8576 37033 83863 45876 6125 49219 93502 36141 74608 37033 93502 33965 79727 12125 51530 64725 12125 8426 59472 74828 45876 37033 70464 8426 30271 25802 7043 47062
Copeland	 75336 31361 84958 83324 45387 96843 56439 43879 89400 55610 43879 51292 6819 1682 77299 5734 43879 34627 45387 53152 77299 44549 67477 43879 67477 21194 62509 48908 79636 75336 5686 11395 53152 2806 86239 79636 67477 47032 47032 84958 56439 87198 39506 1682 15877 51292 75336 7625 18733 5734 18733 53152 34347 88750 24551 7625 88050 83324 18733 34627 43879 45219 75336 56089 88750 24551 79636 57838 18733 18733 62509 83324 1682 83324 34347 2806 15877 13845 34347 2806 43879 62990 55610 83324 48908 62990 39506 83324
Cordova	 83136 75731 73976 94532 9179 79705 33214 28773 65301 73976 53591 55545 33214 4692 75731 95853 35450 65867 83136 53591 36535 89049 36535 80563 72546 75731 27848 8488 55545 72546 53591 94532 61065 84033 89049 43485 28773 73976 53591 95853 43449 65301 79776 79705 73162 80763 94532 65192 8488 75731 94532 72546 29592 6176 95853 73162 42483 33214 9179 28773 98954 28803 33214 6176 29592 23810 43485 54662 28773 83136 83136 35450 35450 82382 17969 20134 17969 8488 28803 35450 54065 63259 73162 53591 73162 67254 95853 36535 17969 55545 89184
Cortez	 55116 27032 41732 58171 95100 95100 17579 42620 52886 49848 33388 68958 64871 17579 6542 93631 27032 77952 68958 58171 90001 52886 93631 95100 45032 11280 71117 1961 89813 28314 99920 52886 6542 27032 55116 93096 3762 93096 75825 47501 94991 35629 28314 94518 61223 41732 91738 91738 28275 54938 33388 91738 90001 38669 58171
Costa	 41418 98633 21490 72650 42834 8882 35640 64908 35640 89427 82636 94828 78511 66144 81634 49435 33073 24689 78430 59339 21490 52723 52723 63679 63679 98633 20230 63381 57404 63381 22982 49435 22029 47604 21490 4958 39836 11369 52305 30622 82636 318 4958 8882 64908 318 63381 63381 94828 91753 78430 52305 82636 59339 59339 20230 39836 39836 62256 22982 47604 65954 11369 91753 91753 19721 63381 9164 91753 64908 85073 24689 52723 318 84297 72650 1217 62256 22982 21490 4958 65954 11369 63381
Cowan	 962 35111 86105 91679 14012 1572 30660 46716 91679 84730 70617 84730 76214 14381 25725 9144 52236 84730 57990 41046 70617 58193 58193 86105 962 26885 26054 14012 30660 41046 68145 26054 76214 84730 80193 12446 14775 30660 42689 26054 25725 30660 74991 63768 70617 86105 26054 84730 57990 74991 81930 82063 9144 57990 9144 962 962 33616 46716 52370 41656 33616 74991 14381 69674 76214 70029 84730 82063 76214 91679 49889 82063 41656 67012 91679 26885 63768 9144 83073 75900
Cox	 64326 99539 45156 89692 53936 79479 44623 24620 67766 45156 24285 44623 21882 53936 64326 67766 99539 67766 99239 99539 81216 21882 57418 81216 9471 70599 48327 10923 91220 910 67766 89692 11392 53936 36959 45156 67766 48327 43137 3574 48327 66090 31594 34076 99539 14692 77977 9471 46583 44623 3574 86581 77977 56728 51444 50593 63511 1216 910 53936 92721 31594 46419 43137 70599 910 70599 79479 91220 48327 77977 63511 77977 91483 91220 57418 34076 24620 46419 81216 88484 91483 67766 53936
Craig	 18493 71221 33445 34837 52564 88765 3971 41024 41024 10101 36109 84091 91198 58881 64189 62963 75771 58881 9533 88828 34837 84134 16517 88765 9533 88828 18493 71221 20735 74993 23479 8608 71221 88765 23479 78792 29664 98685 69988 29664 94745 36109 62963 36109 88828 98685 58881 71221 88409 84134 94745 62963 37078 84091 8608 34837 88340 12138 26289 74993 74993 9533 18493 69988 2119 33445 58881 84091 74993 18493 23479 2119 23732 52564 26289 74993 18493 64189 12279 94745 65648 88828 36109 9533 75771 37078 69988 65648 3971 97742 84134 94745 23479 20735 37078 50455 23732 11917
Crane	 9282 69466 25451 15047 15162 89477 9282 23882 66006 34316 5355 5355 53690 66006 89477 62943 33041 69495 69495 5416 76264 10082 81084 84791 37966 94689 94689 37252 25080 43121 94689 72993 32240 47094 25451 36408 92919 61519 69466 82728 23564 94689 23564 48224 32240 89477 43121 15162 15047 9282 18120 69987 62943 76264 47094 47094 10082 72993 43121 57886 10082 61519 70241 30147 89477 48825 72993
Crawford	 22964 96417 2504 38007 82830 17144 16806 71312 26609 48538 40993 97036 16806 36846 22964 26678 96180 75625 48359 83551 55469 48359 48359 59096 70572 46680 38007 58585 70572 1223 26678 36846 75625 85206 50313 82830 96417 73848 99749 82830 28436 41343 86452 28436 8550 88856 66391 26609 38007 8550 22964 53039 44122 74064 99742 26678 86495 86495 88856 71312 86054 26678 8550 16806 26678 22964 86054 44122 74064 42032
Crosby	 65280 98511 98511 92979 73494 17134 75394 94077 53776 7407 17134 93573 27164 65221 52040 7407 93695 74534 17331 59387 52754 55988 99160 55988 97658 93573 13541 80493 59814 73494 52040 25659 61920 38986 17331 75394 42686 17134 53691 6505 4687 74534 53691 13541 35043 99160 32094 59387 73494 75394 38986 52754 6505 35043 74534 53776 75394 66240 80493 61920
Cross	 69805 1399 62886 38440 97585 2601 15338 20282 88 62886 38865 38440 27025 91143 95398 60631 41612 98736 50522 25214 26222 38260 74014 59611 41612 52036 98736 87574 41612 98736 88 62312 59611 29311 96162 68510 62886 84220 21409 88 98736 91301 20282 85790 20282 52036 9016 20282 20282 95398 6038 27025 59611 74014 38260 9016 3545 25567 15338 9112 62886 62312 50522 53153 62312 27025 84220 88
Cruz	 12445 36657 71553 83601 50247 75693 71287 78679 96115 41899 75693 12445 14578 78679 17759 17759 83601 36657 40755 88759 86054 47743 81472 17702 76554 90100 22757 91066 37714 6029 147 80363 21334 41899 75693 6029 147 4459 72102 83601 17759 80363 30274 71287 15907 86054 78679 17759 80363 36657 4459 13971 76570 81872 13971 11268 11002 40755 72102 81872 51525 45722 75693 41899 81472 17702 37714 14578 33929 30274 45722 56456 42098 41899 80363 78679
Cuevas	 86796 65223 84943 46178 33586 3725 86796 86723 62545 37893 84943 51435 78737 12226 33586 8355 71244 51435 42611 8355 37743 12226 42462 97173 23501 97173 42611 20416 75529 97173 78737 7440 20602 71244 71603 97173 69076 25346 31818 8355 71339 69076 94456 94456 23501 42611 71603 91384 29470 33586 67434 3725 7440 20772 32139 3725 41790 21712 78737 7440 86796 44727 44679 8588 76338 65223 62545 76338 37743 71339 71339
Cummings	 7857 77736 35489 7863 89428 74785 96896 60303 75488 5121 21777 24885 95383 71877 21777 87634 7780 96896 7863 24885 87634 69232 55535 17431 37688 14146 77618 77618 96896 14146 77736 26628 87096 1585 40464 45793 83836 37688 69232 80454 22329 17425 7857 96478 68504 95383 71877 7857 26628 14146 75488 89428 92702 8308 28825 29660 87096 11581 69232 55535 8308 80750 55535 26628 95383 88004 28825 60303 26628 8308 24885 8308 45702 47880 26628 17425 60303 22329 80750 7863 7863 77618 47880 18835 29660 43795 17425 69232 5121 28825 29660 1585 43795 69232 96478 17431 29660 71877 21777 80454 40464 35489 80454 60303 35489 87634 17431 73189 37688
Cunningham	 99877 38982 95128 95952 62635 99592 3370 99399 34897 14201 95128 38982 70963 43733 23545 68119 47650 3370 81304 64133 8531 99592 52012 39446 62635 46713 38982 62635 99399 97554 13096 34897 82607 70963 65258 1110 39446 31768 47650 69218 8531 38982 43733 65258 41064 97554 23545 99592 58961 13096 99592 50717 12506 67821 64133 43733 66371 53099 56622 69218 17557 95128 46713 95952 55038 18034 34897 95128
Curry	 80581 55355 23310 55355 18864 12183 12938 67422 83536 86049 70370 49776 97328 71996 69852 27137 19353 28749 52939 70775 78998 27137 12183 18724 33582 12938 28503 71161 78253 19998 60641 55355 16616 33524 80581 18724 77108 69852 80586 22228 16616 49776 78998 96509 71161 51189 22228 12183 18864 80581 30683 78253 18145 29198 70775 29198 49776 51189 51189 70370 86968 12183 67422 33524 19998 29198 96509
Curtis	 96805 41950 54019 87407 4309 1699 57090 43009 63224 74505 49770 83977 80442 77752 1110 54019 78635 4309 6115 44587 77602 77752 44054 49770 49770 80442 43710 31756 85411 85537 97255 63224 41950 50909 4004 14543 77752 74505 4309 58907 99327 87407 41086 43009 43710 1110 70062 80460 1990 44054 88490
Dalton	 86892 82327 33 71038 25590 71038 4667 14214 82265 18366 4667 26173 4667 30493 46480 18366 33876 65689 33290 18366 33 66308 86157 57167 104 86892 81744 33085 8619 33290 37108 23805 30493 88193 98319 82327 47937 66308 23805 40524 16437 27756 98319 86157 56751 57167 13678 58231 47937 82327 11459 28697 66750 66308 13678 37108 14214 18366 58231 2225 47937 33 66750 37108
Daniel	 26802 84495 91726 70281 96035 37024 34153 71219 77998 77660 52352 57044 96035 67748 29775 18148 17494 20140 91726 8184 12269 50282 77998 57044 17494 64690 34747 57044 91726 18697 96035 83390 35612 70281 84495 71343 87821 29775 15887 25643 37024 67748 46029 18697 20227 93645 67949 91726 18697 91726 2870 8184 57044 96035 18697 12269 17494 64690 18148 25643 70281 84495 91803 34747 18697 91803 20140 15887 44701 2870 67949 67949 71817 71219 84495 87821 34153
Daniels	 54366 96717 2546 2777 6294 40240 66578 36296 47045 47045 67913 23140 31174 72246 12960 2777 6294 57691 2777 54366 2777 6294 33142 69867 31013 24820 16207 55682 59122 91368 91368 87610 34522 31013 6649 36296 2077 2077 36371 3862 47045 54366 2546 31013 2077 31013 12960 43395 88884 36296 55682 3862 4947 43395 88884 43395 6294 2052 31013 36296 23140 8198 23140 28976 69867 2546 2777 57691 8198 31849 54366 91368 55682 91368 87610 89376 2052 31174 6649 96717 69867 72246 3862 31013 66578 36371 3862 62033 2052
Daugherty	 41902 35847 3216 11532 69656 35467 34223 62621 69656 53721 33090 70014 55096 89432 90562 22429 62621 42661 22429 41902 52261 33090 33090 32689 39848 17477 29691 17980 17477 32689 87512 89432 32689 82301 33090 32689 87749 64943 17477 69656 15723 52261 61363 35467 35467 13951 88508 60825 64943 33090 87512 42661 88508 64943 48699 22429 34223 52388 45699 70014 85763 64845 87749 22429 72791 48401 19369 35467 72791 48401 32689 35467 3216 55096 15723 61363 72791
Davenport	 48052 61760 60632 12267 22661 36798 13554 70831 21070 70831 66804 70831 36798 51122 97555 43302 32539 10428 66804 77601 36124 20540 8491 8491 48052 75920 46357 9021 22661 36124 64837 38484 22454 12348 27970 51227 9021 27970 76177 75920 84428 70831 38484 5422 12267 46357 43302 48052 46357 11448 16156 8491 46357 10438 38484 76138 12348 61760 97555 16744 13837 10428 55151 12348 12267 99577 40634
David	 20622 75107 71318 44939 85906 6581 75107 67968 8535 52908 94060 63342 50505 61433 36598 47078 75107 7377 7377 52178 71318 71318 52178 47078 41768 52908 52105 85957 52908 12624 35186 41768 71744 67968 53628 71708 28768 88697 67968 60610 6581 88697 44939 37363 90767 7377 36598 83463 37363 52178 71708
Davidson	 88283 38747 23648 60312 48850 82353 93979 55266 54333 2364 23648 6529 65227 96492 84827 61107 89925 43766 65227 65227 41227 93972 78002 48850 88283 60312 54812 61451 16885 11288 37259 23648 28750 60312 35385 23648 80393 55266 11982 93972 1749 11832 11288 38747 93972 80393 8811 24143 54812 28750 11982 74360 84827 90764 11982 48850 8811 55266 68255 76480 8811 41227 41227 76480 65227 28750 22988 68255 23648 65227 38747 43766 84827 32047 38865 43766 68255 48838 54333 11288 11832 41227 41227 11832 98241 68255 64989 61107 55266 38747 93979 48838 33692 88283 43766
Davies	 64018 55648 35589 94551 78984 63466 23061 89086 69451 35589 18764 80172 64635 68408 9577 35370 68676 64018 23061 77805 99204 81408 57656 78464 38168 80172 76374 68787 68408 63466 53576 93399 80172 33112 94551 50538 29443 40636 96131 82234 46153 4781 55648 89545 50164 89146 94551 38168 81408 81408 35589 64018 23061 98501 29443 57656 98501 89545 54136 40636
Davila	 43275 39903 55999 76765 51628 89469 84687 20197 80864 80864 84276 54341 84276 24881 46841 29872 63719 50485 67301 8007 51628 77484 8007 54341 64534 2043 24881 2043 99102 99102 20197 89469 77484 67301 89441 63719 64534 72526 52169 48091 55999 67301 8007 30173 29872 51628 91584 30508 84687 29872 99102 52452 39903 2043 46841 80864 39903 45061 72526 89469 84687 43275 12161 33411 70917 33411 99423 77484 30508 2043 99102 51628 80864
Davis	 63577 41855 15346 34953 73678 16121 59111 16087 63052 95622 32459 7953 28062 60177 83460 28696 7953 67356 18384 36277 41715 41715 48095 36277 32459 19707 19707 70081 80862 16087 32459 38471 38471 38471 28696 18384 10122 83460 16121 95622 26908 38471 79664 32869 25409 39759 26855 60177 32459 48095 25409 60177 39759 39759 25409 67356 80862 15346 39759 76007 64008
Dawson	 91628 78287 52360 18413 95403 18413 84833 15720 9043 27642 87291 9043 65806 75435 27267 87291 7465 28424 40851 56157 10803 91628 92497 98842 65206 14152 28642 39551 50356 87184 65806 10012 27642 34949 6774 91628 7465 22451 34949 87184 87291 91628 75435 22451 92497 96058 87291 11257 96058 27267 15720 1436 65206 50356 28424 95403 50356 35426 168 10803 14152 86598 75435 39551 34949 78287 65806 11257 75435 35426 27267 65355 57635 27267
Day	 61441 61441 82999 97837 71857 42031 45690 16169 90594 61747 89193 76147 71857 97837 13399 6613 76147 43235 10324 23022 43496 70983 96495 90594 46932 45690 14472 6613 82999 66327 36782 12396 45622 62978 80711 59218 61747 20567 66327 13399 97837 23022 61012 31191 54006 4244 45690 43496 61441 45690 70983 1173 66327 61747 23022 95875 23022 89768 29909 29909 59218 70983 45690 4244 12396 2764 80711 59218 41080 12396 82999 2764 2764 86152 76147 29909 41080 97837 14472 54234 71857 14472 25294 41080 86152 16169 62978 61441 6613 70983 42031 41080 4244 43235 42031 35705
Dean	 83071 18676 5295 5744 8529 10224 43479 38131 78835 59646 65729 65729 4946 36733 5295 97006 36733 8560 46943 59646 60227 23053 21740 78835 79163 97006 61497 65178 61497 58428 79163 32658 18676 74075 5744 56752 32658 8529 34781 56752 8529 94936 70588 8560 94936 43479 78835 34781 13123 43479 24659 32658 94936 94936 23053 64530 21641 65178 61497 23053 5744 49623 38131 2909 27491 21740 70588 27491 23053 46943 65729 34781 65178 60227 70540 21127 56752 64530 32658 8560
Decker	 20882 70052 61555 97710 57430 98197 20265 57902 63671 72161 14818 98197 69600 62072 83329 43745 67899 57817 57430 57817 35643 14818 93818 97764 65073 83329 25239 41404 73298 63671 72161 97764 83329 25385 62072 41404 14818 97764 21984 21095 69429 62072 20882 205 16304 72161 25239 69600 41404 83329 43518 57817 57817 92877 57902 24843
Delacruz	 23807 20936 8198 2479 96960 62239 20936 23807 23018 11554 23807 59395 62426 45214 96960 64028 92670 72201 96960 1250 45214 57182 50343 29732 92670 10235 86488 34282 45680 92670 1381 10820 20936 8198 34934 92670 31281 82624 27073 65492 1381 59395 62684 36888 3359 85759 68199 36888 1250 23147 36888 85759 50343 92670 96960 27073 65492 68199 13355 60638 34282 27073 29732
Deleon	 88766 74571 78096 11223 87687 81698 54477 99102 47209 10594 43753 78096 78096 58667 15042 66112 11254 33085 89269 73617 58667 47460 81066 72755 58667 33085 49770 81006 27971 56334 30583 11254 87687 71674 84713 88766 47209 54477 34249 42194 74571 15042 30583 34249 56334 58667 43753 34249 99410 81698 43753 1448 66112 73617 47209 11223 81006 66112 11863 72611 67594 53316 40713 11223 58667 49770 99410 22653 1448 72755 78096 33085 36993 30583 11223 88766 56334 34249 98891 99102 67871 73617 36993 67594 89269 80535 15042 33085 49770
Delgado	 93124 56428 1849 93124 79109 39085 31855 97557 77051 51706 29718 48747 77051 80668 94234 96974 26852 22689 85356 34450 94094 22689 49444 29718 56428 48747 56428 39919 77744 62898 93124 77744 62898 80668 79109 22689 71628 58704 72223 49444 72223 1182 63323 74336 97557 71020 74336 72223 58336 99491 85356 56428 85356 49444 77051 19019 9684 58704 93441 94094 49444 36377 97557 58704 15836 62898 85661 38877 36377 63323 1182 87585 22689 49444 69989
Dennis	 28290 45028 85503 2798 25664 9359 46707 44984 72563 20735 88840 76845 83532 24623 20735 62941 15063 77645 28290 83899 14830 37766 41210 47118 85503 37313 69380 44984 25664 24888 98906 88840 25664 20039 25664 92366 17103 25664 6809 20735 9526 97276 41210 20039 44984 95833 77645 20735 20735 9359 69380 97276 20735 83899 6809 41210 24888 9359 95833 83532 83532 2798 15063 37766 83532 77645 76845 15052 19141 27158 14366 37766 27158 15052
Diaz	 55470 64102 84467 58301 8586 12865 38389 66156 49289 49289 83223 68236 92352 49289 38210 55470 94125 12865 64102 54010 54010 29625 83223 23158 76482 58301 49805 72542 80729 64102 28214 81507 38389 28214 25054 55470 85297 72542 61446 61446 55470 8586 80729 55470 43840 84894 66567 64102 18722 72542 80729 49805 92352 52851 68236 7397 58301 66156 80729 66567 38210 94125 39196 75360 64102 61446 84894
Dickerson	 88531 30524 31066 75801 16375 10934 45647 10934 57950 43018 16375 85449 26532 80747 1702 57803 85449 80747 85157 88531 46228 45647 92832 77758 28468 16375 77758 648 15444 1536 16375 85449 23516 82401 43018 11881 57803 76455 31066 648 75801 26532 28468 31066 30524 57803 11881 57803 1702 30818 58682 88531 70022 92832 44412 28468 57950 85157 88531 58682 70022 32403 38329 12536 95799 85468 76455 57803 31066
Dickson	 82483 53258 89347 89347 14355 30671 19920 20670 28223 56642 14355 77859 74826 30194 86654 19485 66230 77848 12309 89347 89347 28223 86654 74826 56642 24772 86654 77859 66464 56642 7569 99312 96458 17484 92003 53168 20670 2965 66600 14355 19920 26925 92003 34072 46190 39845 89347 77859 19485 82483 40945 88190 14650 78450 41405 81605 2965 96458
Dillon	 42764 91852 42764 4331 52645 51201 49572 71283 15780 91852 9222 11214 34707 83497 5014 71738 2131 33368 9222 74393 62879 23354 18693 76449 40729 3497 83497 46347 3497 78728 81146 28039 81368 15780 83127 56889 9222 31077 42764 81368 52000 79963 79005 56889 49572 15780 49572 26982 49572 69942 96890 28039 11214 28039 34707 79005 65438 83497 33368 4331 18693 40729 52000 77985 50666 78728 23354 65438 40729 52645 34917 65093
Dixon	 84657 16252 37412 77718 44962 39342 79742 84657 16252 39342 6180 4415 4415 602 53625 39342 44759 79742 16252 37826 37826 88233 602 34333 41463 73690 63761 72740 42903 73798 67338 602 72740 327 85335 327 39342 88052 72740 51929 97478 49579 3734 73690 51929 51929 77718 4624 51410 57288 34333 327 37826 33805 51410 78870 39 88855 79742 27402 34333 85716 57288 63761 84657 6180 88937
Dodson	 6320 8560 46976 55713 44534 74908 34868 9379 68853 9467 80445 34233 26924 12719 6320 9467 91817 78631 96649 3966 95748 34868 12719 38413 29666 87871 5117 65934 17006 35054 12719 53631 78836 91817 59103 50128 71471 35054 26436 6320 50128 96649 55038 12719 45588 55713 45588 35054 20571 71471 83061 38413 78631 41631 8560 80445 46976 65934 51914 26436 91817 45588 55840 71471 50712 55038 12719 68853 88440 34868 84248 55713
Dominguez	 78696 70950 68803 44087 76413 17267 86103 73639 7678 52185 47928 77354 56224 52362 52185 17315 52185 20317 28215 62749 28215 8323 7678 28263 44384 79412 56224 16307 28263 20317 22945 1177 78696 61874 59370 89898 62749 73639 91603 59370 69390 28263 22945 28215 97165 98461 28215 54620 97165 16307 22311 54620 69669 20317 1177 76413 1162 16307 28263 54620 1177 98461 20317 91603 16307 54620 97165 1162 62749 22311 73639 59370 69390 70950 91603 17315 69669 52362 22311 68803 68803 76413 47928 77354 22945 8323 20317 26762 69669 69390 54620 62749 54620 28215 44459 28263 7678 10535
Donaldson	 97265 19794 34608 55766 60329 93635 56053 30095 36439 57384 41048 94368 45871 62651 66880 36473 94368 73404 73404 53671 48008 71210 807 45944 41048 58484 8131 94368 14498 31681 31681 4709 46560 37050 60329 71210 90045 64864 90045 32033 48249 37050 49617 92387 30095 34608 8131 53671 49617 93635 58484 30095 35803 48249 8131 36473 36473 34343 36439 41048 4709 3261 90939 45871 34343 30095 92387 71210 32033 49617 4709 46560 34343 36473 45871 4709 92387 18268 14498 89080 97265 15905 37050 73404 45944 64864 66880 32033 48008 34343 37050
Donovan	 62761 71914 82731 35047 63268 22178 79821 91561 1492 69729 82731 62761 59616 6519 45524 25933 25933 52107 80597 69462 211 57945 72390 25933 1492 52107 35047 25933 71914 74554 80597 75538 12579 91561 70753 88296 12588 70753 6442 88296 82731 74554 70753 54179 57945 211 70753 12637 84094 94573 1077 44235 75538 79821 78809 69729 12579 8261 88296 74554 91561 45524 63268 211 57945 1077 211 25933 91561 68922 22178 82731 72390 20764 74554 5509 69023 79821 59616 80597
Dorsey	 18994 27959 92648 14742 13323 42009 56237 59551 70106 66187 62254 92648 18994 9833 83660 66874 56237 56237 5770 18296 40647 51741 27959 51612 53832 62254 38402 5634 42009 99907 13323 83242 13323 18296 20023 8993 18296 83660 71641 20023 14742 46309 14758 99907 84178 51741 85579 76463 9833 85579 66874 42009 22722 92648 83791 90290
Dougherty	 92006 61034 247 49434 92006 5598 19340 82762 819 78849 39503 88227 96596 10937 24387 31101 38466 31328 93690 93690 95705 17712 16074 61034 10937 27118 24387 39503 24490 62280 61034 8659 95837 19340 88227 95837 37499 22731 75699 82394 24490 82394 21251 46242 38466 80714 19382 24387 54120 10937 23853 93690 6013 88227 49434 39503 6013 6013 39503 88334 13538 67672 31101 72894 96596 5598
Douglas	 53657 61937 72361 42620 2186 91387 24551 8202 51633 29504 29155 11452 42620 49447 28159 81579 30605 55038 21893 64631 36648 29504 42585 88812 89220 72642 68274 10777 68274 89220 90731 88812 61937 10638 10777 5348 42585 5348 10638 42620 49447 28159 28881 68274 41069 91387 71663 44147 69936 45562 26535 41069 99949 9499 441 26535 41069 10777 41069 90731 64631 98765 38334 86043 441 10777 29504 11452 25095 61937 63107 41069
Downs	 77120 72943 28153 51248 98285 86464 98285 23327 43111 57286 57286 712 33195 50683 86067 62641 96100 74058 33195 10996 57286 95649 98285 11412 32594 11412 2368 22676 86464 2368 62641 38876 77645 2779 14785 43111 86067 14785 95649 23327 712 86977 86067 86067 77645 50974 53800 34301 20128 32594 77383 34301 10996 786 23327 39323 50974 29587 786 43111 96100 86977 786 53678 34301 28153 74058 30961 30961 95649 32594 22676 72943 39323 87286 30961 2779 86067 96100 77645 76623 51248 76623 51248 70057 74058 712 28153 57286 77120 28153 57286 75431 99164 50974 11412 77120 6184
Doyle	 67143 11527 42743 38265 99994 26582 5418 53773 26582 57722 28100 53750 11903 9074 68718 1918 68718 26582 64313 24440 34873 33128 42743 43034 78821 7167 57722 88855 42743 88855 92022 78821 3029 53750 33128 99994 62563 42743 33128 66063 88855 12200 23545 19948 48351 45530 64313 90408 78821 53773 57722 96817 40511 43034 66063 40995 92022 11903 48351 1918 48351 68718 9074 28100 66063 26335
Drake	 71406 21664 83570 85649 40848 90051 26348 10112 93246 10464 21664 33224 57952 72164 90051 57952 64390 43560 82460 50603 50275 18255 86000 43560 86899 99338 90051 57952 57952 54431 85649 33166 64015 12494 30874 40848 56023 94420 83570 82422 10464 10464 36704 93246 93246 56023 43560 81959 30138 21448 72164 54431 82422 57952 54431 21448 83523 36704 55548 40848 90051 75161 85649 71772 57952 71772 98745 99338 293 75161 2236 90051 26348 18255 71406 2236 33224 57952 33166 21448 60877
Duarte	 88556 58477 57982 94835 31993 37372 58477 26642 91060 26642 57224 94835 65104 81225 77973 31993 1501 28252 57224 1501 11343 91050 88327 77008 75104 1806 7769 33119 57224 40157 95918 4318 63131 91050 31993 88327 57224 91060 91050 85794 1806 36474 41545 37372 65104 71959 48658 24948 95918 48658 77799 40157 63131 97804 58506 1501 35168 11343 77799 1501 91060 65679 24948 1942 91060 45616 77799 95918
Dudley	 47304 32456 10559 66855 22960 39872 42929 63183 59321 32322 337 5899 22960 66945 80398 90899 63653 99438 91975 54996 59321 44732 66945 48850 96112 63183 25483 9803 16320 53961 90899 29687 32456 19640 99438 30875 9803 337 32322 94490 9803 75108 10559 32456 67047 66855 29687 49692 96112 51373 47304 30875 48850 44732 42929 63183 90899 67047 49692 25483 80398 66855 63183 63183 54996 91975 96112 44503 25483 37705 94490 66945
Duffy	 75657 7202 62107 62107 29797 80556 10728 79770 34932 93171 65537 79770 47855 3807 80556 34932 36412 23768 58047 32433 57105 18289 23271 58047 3807 19773 41848 79770 47855 34036 47855 23768 60464 10728 18242 36412 62107 41848 91961 79770 3807 45515 7202 53317 72169 62107 21849 3807 60464 71882 57105 75657 75657 18242 83791 11548 32433 45515 36412 83791 71882 57429 71882 7202 45515 34036 3807 19045 62912 62107 21849 62107
